ID	log2fold	p	p.adj
ENSMUSG00000076587	-5.76514290483984	2.55892250583918E-08	1.52185674760381E-06
ENSMUSG00000094796	-2.03023116115926	2.60601890415161E-08	1.5451553423491E-06
ENSMUSG00000024300	-2.00062060341678	2.67245430054124E-08	1.57497178370568E-06
ENSMUSG00000034424	-2.63519202733229	2.6724331551918E-08	1.57497178370568E-06
ENSMUSG00000030720	-0.986895529071623	2.72210730878288E-08	1.59459901719002E-06
ENSMUSG00000026526	-0.754244588421088	2.71699780023517E-08	1.59459901719002E-06
ENSMUSG00000066880	1.52166132595522	2.74597428469405E-08	1.60376408297985E-06
ENSMUSG00000030822	1.27206305171215	2.78462160911391E-08	1.62148100683538E-06
ENSMUSG00000030589	-2.32723557981699	2.80837319255595E-08	1.63044451985681E-06
ENSMUSG00000038497	1.06458005898498	2.92476227770584E-08	1.69297738134148E-06
ENSMUSG00000095007	-5.12046251133969	3.15541388846163E-08	1.82108457758051E-06
ENSMUSG00000023505	-2.19551804948311	3.19478504025871E-08	1.83836789912468E-06
ENSMUSG00000071637	-1.53496770364568	3.23923821575133E-08	1.85846529043121E-06
ENSMUSG00000042747	-2.09512074766381	3.41828470085714E-08	1.95543928620587E-06
ENSMUSG00000063652	1.83437164178116	3.44557073480463E-08	1.96528503870859E-06
ENSMUSG00000020283	0.945090737494505	3.56718653461228E-08	2.02872034200238E-06
ENSMUSG00000078780	-5.25289832673124	3.80816702832364E-08	2.15947425062527E-06
ENSMUSG00000040269	-2.1093979321758	3.82790648526746E-08	2.16437599443804E-06
ENSMUSG00000022270	0.807649456284211	4.03384745711852E-08	2.27422723543384E-06
ENSMUSG00000006281	-1.3528760504823	4.20779923854152E-08	2.36546224052534E-06
ENSMUSG00000096844	-5.62427369276081	4.36252945163765E-08	2.44539833370964E-06
ENSMUSG00000056501	-2.40482036316763	4.4714928919455E-08	2.49215462409088E-06
ENSMUSG00000030431	-2.08857007862274	4.47031282656847E-08	2.49215462409088E-06
ENSMUSG00000006732	-1.71138463900672	4.48933780280291E-08	2.49497186664605E-06
ENSMUSG00000020400	1.57240845636731	4.52930846461473E-08	2.5100346653193E-06
ENSMUSG00000029428	1.25201603780359	4.78991158844031E-08	2.64693499591233E-06
ENSMUSG00000015568	-3.6466241724655	4.92180451910768E-08	2.71213674446987E-06
ENSMUSG00000029915	-3.96161316812559	4.97149256707219E-08	2.72566218554116E-06
ENSMUSG00000015889	-0.90436247782664	4.97429506358053E-08	2.72566218554116E-06
ENSMUSG00000040249	-2.6803573347797	5.01279316937973E-08	2.73323137355048E-06
ENSMUSG00000037628	-2.62875816536678	5.01613180771554E-08	2.73323137355048E-06
ENSMUSG00000076526	-5.24019512462693	5.99844098423354E-08	3.25937571809035E-06
ENSMUSG00000030760	-1.48714470400235	6.08109595296505E-08	3.29041023262E-06
ENSMUSG00000022831	-0.992615620223668	6.08929150548942E-08	3.29041023262E-06
ENSMUSG00000090523	1.22906135082511	6.22724668647466E-08	3.35566025174202E-06
ENSMUSG00000006782	-1.16792686810145	6.25997683455043E-08	3.36400463117287E-06
ENSMUSG00000058099	-2.40450552874621	6.85311656773762E-08	3.67263035403455E-06
ENSMUSG00000030231	1.02363063344574	6.89953222299007E-08	3.68737465955801E-06
ENSMUSG00000023903	2.14781036411193	7.21885459238185E-08	3.84749170856811E-06
ENSMUSG00000047281	-2.05624245515901	7.33962003054913E-08	3.90119803640114E-06
ENSMUSG00000046949	-1.47789895593972	7.37455040690513E-08	3.90911290183419E-06
ENSMUSG00000076532	-5.97563866607831	7.70195784407821E-08	4.07160140012015E-06
ENSMUSG00000031903	-2.54916725965693	7.88937009152617E-08	4.15940384798381E-06
ENSMUSG00000094546	-3.63070343732983	8.07460415812077E-08	4.24558769036285E-06
ENSMUSG00000020101	-1.0690124246487	8.1641992498332E-08	4.28115684856173E-06
ENSMUSG00000096833	-4.95390426564008	8.47076813249306E-08	4.43000734478665E-06
ENSMUSG00000033326	1.53101085331093	8.67697653709788E-08	4.52571607778525E-06
ENSMUSG00000041782	2.26855883278168	8.76883885131353E-08	4.56143305260195E-06
ENSMUSG00000096422	-3.91645657647043	8.81631596299751E-08	4.57393285878171E-06
ENSMUSG00000019528	1.78192628312353	8.93218386326659E-08	4.62175359736714E-06
ENSMUSG00000000278	1.34961533160374	9.32766657423819E-08	4.81361883237207E-06
ENSMUSG00000039239	4.26020832936161	9.40983115444154E-08	4.84320781872536E-06
ENSMUSG00000037405	1.47676960545737	9.76187903575913E-08	5.01118353554088E-06
ENSMUSG00000048756	-1.66401533420049	9.88679260974013E-08	5.06198591701314E-06
ENSMUSG00000095753	-4.73303232759864	1.01340347218797E-07	5.17498992983525E-06
ENSMUSG00000030704	0.895416363088236	1.04948866552599E-07	5.34526772804583E-06
ENSMUSG00000006398	-1.95711965074475	1.05275399263135E-07	5.34793545163015E-06
ENSMUSG00000028278	2.82721787324564	1.07695823171246E-07	5.45668161714672E-06
ENSMUSG00000028796	1.46436122900213	1.08190038502116E-07	5.4675209353906E-06
ENSMUSG00000035623	0.603744360485729	1.0904434866068E-07	5.49645506285241E-06
ENSMUSG00000024594	-1.35960937194236	1.16500911526646E-07	5.84211640398532E-06
ENSMUSG00000033763	3.52091461784366	1.16254195757176E-07	5.84211640398532E-06
ENSMUSG00000024180	2.19263865468826	1.18030979979743E-07	5.90366750375603E-06
ENSMUSG00000073980	2.71408806151634	1.18704703268106E-07	5.92218068197175E-06
ENSMUSG00000058690	1.73082847164419	1.20334515634917E-07	5.98817703186306E-06
ENSMUSG00000094087	-5.94572406310749	1.21438338131962E-07	6.02772941969515E-06
ENSMUSG00000022602	2.59495460670782	1.22145819071465E-07	6.0474581031144E-06
ENSMUSG00000014547	-2.0920991412062	1.23775344900542E-07	6.11262190626549E-06
ENSMUSG00000032175	1.99642660824236	1.24559199276748E-07	6.13579873810993E-06
ENSMUSG00000098112	-0.929648245062565	1.27058802187652E-07	6.24316386467136E-06
ENSMUSG00000008540	-4.13363279097911	1.2991963871775E-07	6.36200857771954E-06
ENSMUSG00000022766	2.06853587291226	1.30129769954893E-07	6.36200857771954E-06
ENSMUSG00000034641	-4.11061273214991	1.3127466054282E-07	6.40193700802198E-06
ENSMUSG00000002578	2.31256830392497	1.34965907811854E-07	6.56553606904196E-06
ENSMUSG00000046456	-1.75860479741299	1.35314859641357E-07	6.56613673389042E-06
ENSMUSG00000049723	-4.28712722788339	1.36683068771571E-07	6.61607102364027E-06
ENSMUSG00000033039	1.98317677532112	1.38032075960831E-07	6.66483095487112E-06
ENSMUSG00000026121	2.21520725285691	1.41682007190368E-07	6.82417509694445E-06
ENSMUSG00000029735	1.34637168999851	1.43125523049155E-07	6.87672309881741E-06
ENSMUSG00000062464	-5.01534681114277	1.43538695177927E-07	6.87962979566541E-06
ENSMUSG00000005338	-6.52064987240415	1.49955962548379E-07	7.1695856897824E-06
ENSMUSG00000061411	1.99898104881392	1.58684927508941E-07	7.55988814334249E-06
ENSMUSG00000029312	1.75710125869565	1.58894455260697E-07	7.55988814334249E-06
ENSMUSG00000030257	-2.0240973187402	1.62580457812099E-07	7.69771114208886E-06
ENSMUSG00000032092	1.89170074731395	1.62444487636984E-07	7.69771114208886E-06
ENSMUSG00000059479	-3.40055278346329	1.63318212668157E-07	7.71391858236741E-06
ENSMUSG00000022490	2.31559488994964	1.63962591758688E-07	7.7256480131322E-06
ENSMUSG00000035629	1.59143839581955	1.64495620544721E-07	7.73208691558043E-06
ENSMUSG00000058258	1.92314235533296	1.7496882888338E-07	8.20460804093291E-06
ENSMUSG00000069520	1.52993651209818	1.78093047395908E-07	8.33108171595198E-06
ENSMUSG00000000957	-2.60110001549225	1.7918199882895E-07	8.36196950037397E-06
ENSMUSG00000023952	1.51391279942565	1.83557127789965E-07	8.54570141240776E-06
ENSMUSG00000026849	-1.12464710156113	1.87027947838511E-07	8.67052442910007E-06
ENSMUSG00000004460	-1.02982399589441	1.87127225337116E-07	8.67052442910007E-06
ENSMUSG00000027331	-1.49342297654587	1.88227544016737E-07	8.70084052401536E-06
ENSMUSG00000018927	-2.58143637459361	1.92774711732553E-07	8.88996761647022E-06
ENSMUSG00000036743	-7.042129425358	1.98746300891354E-07	9.14373606482936E-06
ENSMUSG00000003352	2.22662169658651	2.03206592529604E-07	9.32694353052938E-06
ENSMUSG00000027233	4.79097328090527	2.10401450993571E-07	9.6345096350507E-06
ENSMUSG00000020334	1.91072219448914	2.11356551882449E-07	9.64443461290282E-06
ENSMUSG00000021009	1.937777464426	2.11607013601395E-07	9.64443461290282E-06
ENSMUSG00000029166	2.11430597590386	2.20582241835281E-07	1.00300647820066E-05
ENSMUSG00000034265	2.52185637434795	2.22504468739613E-07	1.00939410969852E-05
ENSMUSG00000024986	-1.12821439604026	2.34539295550902E-07	1.06152158661519E-05
ENSMUSG00000027596	-4.39856306428353	2.37595681092093E-07	1.0703877485135E-05
ENSMUSG00000029061	1.47184511390794	2.37085617148201E-07	1.0703877485135E-05
ENSMUSG00000015405	6.33652060798186	2.42143683421144E-07	1.08836332545997E-05
ENSMUSG00000025747	-1.22270894311885	2.45160261162393E-07	1.09938878494133E-05
ENSMUSG00000027236	-0.918918628534283	2.47418512388685E-07	1.10697085347846E-05
ENSMUSG00000002014	-1.46511934009921	2.52646652650046E-07	1.12777534399186E-05
ENSMUSG00000028051	2.09997490059162	2.63377875206187E-07	1.17299365562719E-05
ENSMUSG00000002279	-1.10333988295102	2.673700896432E-07	1.18806112498175E-05
ENSMUSG00000094194	-4.87099133405052	2.68719594755899E-07	1.19134389429621E-05
ENSMUSG00000076556	-4.77444347205315	2.72276595074491E-07	1.20437631295195E-05
ENSMUSG00000040747	-1.6811985172619	2.73768033319575E-07	1.20823371628166E-05
ENSMUSG00000001082	-1.10094994362965	2.80219428011466E-07	1.23391430749879E-05
ENSMUSG00000031778	1.79407575945044	2.82882342973632E-07	1.2400417672779E-05
ENSMUSG00000090173	2.46200894848303	2.82801826953938E-07	1.2400417672779E-05
ENSMUSG00000037936	-1.14906516381681	2.84855626955745E-07	1.24589208857079E-05
ENSMUSG00000041124	1.55660098200749	2.88472739863067E-07	1.25888987393934E-05
ENSMUSG00000076531	-6.27202087228066	2.90451355019864E-07	1.26469521927957E-05
ENSMUSG00000025289	-1.85860569834557	2.93221893523556E-07	1.27391525099421E-05
ENSMUSG00000006310	-2.60935563068583	2.9674091283616E-07	1.28348669328048E-05
ENSMUSG00000078954	4.35733507664037	2.96135631129533E-07	1.28348669328048E-05
ENSMUSG00000032366	0.917562453816926	3.09422369936581E-07	1.33537658636126E-05
ENSMUSG00000018900	1.37167719623436	3.1096358635079E-07	1.33906549204081E-05
ENSMUSG00000081769	2.0143096301768	3.1640517650494E-07	1.35949686741891E-05
ENSMUSG00000048779	-3.10180546413058	3.19426710834077E-07	1.36946304356931E-05
ENSMUSG00000032308	1.71168916447276	3.21839177165036E-07	1.37678000635052E-05
ENSMUSG00000102794	2.00961503726836	3.25007537887085E-07	1.38729147517798E-05
ENSMUSG00000021094	-1.14111250876313	3.48248278711488E-07	1.48324872769105E-05
ENSMUSG00000039783	-2.02967451691782	3.49358706269808E-07	1.48473644514273E-05
ENSMUSG00000022769	-1.6962888696789	3.5159231221746E-07	1.49098070313608E-05
ENSMUSG00000028096	-1.40769144196301	3.60988475725606E-07	1.52750589934477E-05
ENSMUSG00000048897	-1.51112455965883	3.62876023426987E-07	1.53216939155633E-05
ENSMUSG00000063320	-1.94561763460196	4.00257607867454E-07	1.68635532541478E-05
ENSMUSG00000059639	-3.95989956128733	4.03042487510589E-07	1.69442883704075E-05
ENSMUSG00000004707	-1.38330143268404	4.05917971526392E-07	1.70284771410007E-05
ENSMUSG00000032965	1.15862578228866	4.09393930221588E-07	1.7137440765735E-05
ENSMUSG00000023074	1.23926966091195	4.14479668766045E-07	1.73131796544309E-05
ENSMUSG00000019179	-0.955347865930827	4.1875048774038E-07	1.74542003511786E-05
ENSMUSG00000096326	-3.79624389188644	4.21527575955329E-07	1.75324913095109E-05
ENSMUSG00000095794	-4.38260784921115	4.32360673922017E-07	1.79448078004187E-05
ENSMUSG00000020873	-1.18280591893098	4.34668285548795E-07	1.80022807774954E-05
ENSMUSG00000034135	1.34950145363896	4.38510372395219E-07	1.81229276150711E-05
ENSMUSG00000094051	-5.83688620389054	4.60552328961812E-07	1.89936454144991E-05
ENSMUSG00000060044	-5.11480780176746	4.64749470283507E-07	1.91263036219839E-05
ENSMUSG00000048911	2.24135989285505	4.68362744386794E-07	1.91940169217504E-05
ENSMUSG00000040907	-2.99855321618345	4.67627751081662E-07	1.91940169217504E-05
ENSMUSG00000024193	1.26469879002999	4.7226646975805E-07	1.93134214372542E-05
ENSMUSG00000004296	1.89110863775098	4.80505514467116E-07	1.96092491019038E-05
ENSMUSG00000018925	2.6475774051408	4.83177286447345E-07	1.96771175923348E-05
ENSMUSG00000078771	-2.19308132030868	4.86094740069231E-07	1.97546876969385E-05
ENSMUSG00000095351	-4.26876157634805	4.98779876847239E-07	2.02280645689378E-05
ENSMUSG00000095589	-4.0902398766832	5.15594922343151E-07	2.08008477129545E-05
ENSMUSG00000094930	-4.91493032646768	5.19011604902213E-07	2.08008477129545E-05
ENSMUSG00000030188	-2.23315523852661	5.19301421859273E-07	2.08008477129545E-05
ENSMUSG00000000409	1.79214321141044	5.17371271289504E-07	2.08008477129545E-05
ENSMUSG00000042354	-1.21064477500161	5.16205750925714E-07	2.08008477129545E-05
ENSMUSG00000043004	-1.51712543563713	5.1750873194425E-07	2.08008477129545E-05
ENSMUSG00000045404	3.53305557632351	5.42751782663386E-07	2.16956127549481E-05
ENSMUSG00000047434	-1.58618193454881	5.55223797959117E-07	2.2148774287911E-05
ENSMUSG00000025044	-4.63419341008001	5.58323879450751E-07	2.22269875845833E-05
ENSMUSG00000061100	-6.0148258138138	5.70724616737357E-07	2.25824038513096E-05
ENSMUSG00000000826	1.27590953307261	5.69112398830854E-07	2.25824038513096E-05
ENSMUSG00000027315	1.3930182307426	5.70168130124247E-07	2.25824038513096E-05
ENSMUSG00000062248	-1.76694997827662	5.8226858521707E-07	2.29925370279947E-05
ENSMUSG00000031495	-3.19658594452701	5.87958677969911E-07	2.31703230932506E-05
ENSMUSG00000041895	-1.61428824724139	5.90368049649024E-07	2.32183660171442E-05
ENSMUSG00000036896	-3.27810098711753	5.92522066095532E-07	2.32561930449206E-05
ENSMUSG00000022221	-1.16318601198348	5.99519313220398E-07	2.34835808092175E-05
ENSMUSG00000068798	-1.18239700344499	6.10093710251511E-07	2.38498958033592E-05
ENSMUSG00000040105	1.03848451841572	6.18191657228261E-07	2.41181293151034E-05
ENSMUSG00000028955	-0.681646070969505	6.31735427018159E-07	2.45973312871122E-05
ENSMUSG00000024053	-3.4732682916263	6.46702777973799E-07	2.51299424102289E-05
ENSMUSG00000029173	1.61127300006177	6.50722494306966E-07	2.52295658471386E-05
ENSMUSG00000045917	-1.88409831498908	6.51853241757207E-07	2.52295658471386E-05
ENSMUSG00000029530	-1.50360794614332	6.76920233081825E-07	2.61256463276545E-05
ENSMUSG00000030474	-2.6890542501625	6.77683756692121E-07	2.61256463276545E-05
ENSMUSG00000026281	-1.12390021514828	6.87731091152519E-07	2.64606911146197E-05
ENSMUSG00000037465	-1.90470819049313	7.0303113817029E-07	2.69961189218265E-05
ENSMUSG00000095565	-5.25276339053707	7.11935128253769E-07	2.7284319345474E-05
ENSMUSG00000105646	-2.99086244455088	7.17726881733723E-07	2.73629793627569E-05
ENSMUSG00000116935	2.64474817701575	7.18195798109987E-07	2.73629793627569E-05
ENSMUSG00000034361	2.233879412892	7.15460271112536E-07	2.73629793627569E-05
ENSMUSG00000041025	1.4478488698749	7.25493760616557E-07	2.75871477355695E-05
ENSMUSG00000006344	-2.05667867541761	7.3057608170287E-07	2.77263572485951E-05
ENSMUSG00000078486	2.33926783260077	7.39389610762215E-07	2.80063556060942E-05
ENSMUSG00000063406	-1.51886358135108	7.41147890000884E-07	2.80185501748978E-05
ENSMUSG00000095079	-3.66695200152637	7.56473480998192E-07	2.8542607725013E-05
ENSMUSG00000084773	1.81770700836354	7.68212327246345E-07	2.89001787625841E-05
ENSMUSG00000043391	2.59967809207012	7.6891335304153E-07	2.89001787625841E-05
ENSMUSG00000018983	-1.6164080520085	7.70600985884339E-07	2.89079104454727E-05
ENSMUSG00000032596	1.98391558166278	7.7565720062252E-07	2.90417370682217E-05
ENSMUSG00000113679	2.70160509875459	7.81682277928616E-07	2.92112570796044E-05
ENSMUSG00000051314	-3.32430653263718	7.83194749628456E-07	2.92118164072701E-05
ENSMUSG00000074813	-1.37659455675024	8.10039896234433E-07	3.01554356027578E-05
ENSMUSG00000024101	1.45083035407161	8.24420634255454E-07	3.06323301188974E-05
ENSMUSG00000096515	-6.00078583244868	8.46186601193999E-07	3.13812966340139E-05
ENSMUSG00000020897	-1.68549638124826	8.74451224184504E-07	3.23679696967118E-05
ENSMUSG00000058794	-3.52346832779522	8.86821225033303E-07	3.27636773422815E-05
ENSMUSG00000057982	1.3845412238891	9.08468859294346E-07	3.35000038530337E-05
ENSMUSG00000018659	-1.57074381528528	9.41024707933506E-07	3.46350358069036E-05
ENSMUSG00000021384	-1.46401305391245	9.52155004232144E-07	3.49129467435271E-05
ENSMUSG00000026073	-3.52348244773844	9.51760931187279E-07	3.49129467435271E-05
ENSMUSG00000021477	-1.33494935868322	9.54628872060818E-07	3.49379838785936E-05
ENSMUSG00000024451	2.48038417149944	9.70421333205128E-07	3.5449454956615E-05
ENSMUSG00000097062	1.44358760478851	9.93742880341912E-07	3.62335371342611E-05
ENSMUSG00000007050	-1.39205879041033	1.00036498498738E-06	3.64069398547552E-05
ENSMUSG00000085586	2.23495665821627	1.00763225682182E-06	3.66031330238794E-05
ENSMUSG00000041355	-1.66429579117854	1.03736926384043E-06	3.76133126946753E-05
ENSMUSG00000040204	-2.0877319507872	1.05266670936813E-06	3.80971604817144E-05
ENSMUSG00000005413	-1.79825941403563	1.06384874022813E-06	3.84305506956114E-05
ENSMUSG00000050022	-2.8386420851878	1.06813915113639E-06	3.85142151963357E-05
ENSMUSG00000022964	-1.26205591513784	1.07292176147462E-06	3.86152856108588E-05
ENSMUSG00000096846	-4.34379569960081	1.09722451427418E-06	3.94172349906931E-05
ENSMUSG00000054434	1.24329081023056	1.11070159044273E-06	3.98280439793498E-05
ENSMUSG00000045039	1.53444068536576	1.11794460371334E-06	4.00142117149287E-05
ENSMUSG00000027330	-2.15024767199244	1.13556063494847E-06	4.0570295432124E-05
ENSMUSG00000029094	2.82669821393365	1.15626154919358E-06	4.12343583914427E-05
ENSMUSG00000006641	1.241699222783	1.1696478648559E-06	4.16356220798247E-05
ENSMUSG00000020926	-2.59916389514956	1.1761046331751E-06	4.17892041518155E-05
ENSMUSG00000002565	2.43803069274195	1.17923611334887E-06	4.18045421978986E-05
ENSMUSG00000040785	0.986171327523404	1.18082240995756E-06	4.18045421978986E-05
ENSMUSG00000066357	1.62765749542533	1.19653713365952E-06	4.22345320475207E-05
ENSMUSG00000031539	1.45645291631759	1.19729821204075E-06	4.22345320475207E-05
ENSMUSG00000036106	-2.0991077496564	1.20320185152219E-06	4.23661706094646E-05
ENSMUSG00000028088	1.23064330719123	1.21318380002326E-06	4.26406781748715E-05
ENSMUSG00000030101	0.870250743933093	1.23314602899972E-06	4.31866778953278E-05
ENSMUSG00000038510	-1.3302295360571	1.23175064489191E-06	4.31866778953278E-05
ENSMUSG00000029994	1.3974045429946	1.27885254937896E-06	4.47071266679845E-05
ENSMUSG00000024799	1.60315991957074	1.30019194477959E-06	4.53718144307968E-05
ENSMUSG00000022838	-2.29990712157874	1.30470208255221E-06	4.54478991506177E-05
ENSMUSG00000001020	-4.0730694789438	1.31221893500811E-06	4.55643312171061E-05
ENSMUSG00000020681	-4.42885128029206	1.31271616055845E-06	4.55643312171061E-05
ENSMUSG00000015355	-1.41000689475415	1.32858651753695E-06	4.60332809903965E-05
ENSMUSG00000045817	-1.49705704575871	1.36100436465277E-06	4.70728938675206E-05
ENSMUSG00000025225	1.06470885292205	1.36643842889598E-06	4.71771936857946E-05
ENSMUSG00000049676	3.01555233394812	1.39745288087392E-06	4.81627444296952E-05
ENSMUSG00000025950	1.22161895829621	1.41077803973977E-06	4.85362384853682E-05
ENSMUSG00000078700	-1.93781496136191	1.42006545999646E-06	4.87697481129417E-05
ENSMUSG00000028698	2.88068662167769	1.42408923869609E-06	4.88219837948061E-05
ENSMUSG00000094724	2.37446775058008	1.43082139426514E-06	4.89667244525089E-05
ENSMUSG00000038312	-0.722519141405857	1.43908214106259E-06	4.91631792043922E-05
ENSMUSG00000069792	-2.53581712908729	1.50608082266195E-06	5.13620954679487E-05
ENSMUSG00000036315	-1.4401855526684	1.5525853239893E-06	5.28556403404177E-05
ENSMUSG00000026414	2.91763719986789	1.57855269909084E-06	5.36460409427961E-05
ENSMUSG00000002602	-2.12020164892872	1.5939551357406E-06	5.40752744919859E-05
